name,area,direction,floor,total_list,price_list,room,hall,jiading,fengxian,baoshan,chongming,xuhui,putuo,yangpu,songjiang,pudong,hongkou,jinshan,changning,minhang,qingpu,jingan,huangpu,qita,maopi,jianzhuang,jingzhuang
文华苑(虹口) ,91.14,1.0,高楼层(共6层),251,85035,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
欧阳路555弄 ,120.86,0.0,高楼层(共6层),775,58746,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
广灵二村 ,87.11,1.0,高楼层(共5层),710,75767,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
虹凉馨苑 ,137.97,1.0,高楼层(共6层),660,70306,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
玉龙大厦 ,87.51,1.0,低楼层(共26层),970,80906,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
东五小区(虹口) ,98.08,1.0,高楼层(共24层),708,60971,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
三九大厦 ,64.7,1.0,低楼层(共29层),598,80062,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
东体小区 ,123.11,1.0,中楼层(共5层),518,73918,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
虹凉馨苑 ,51.07,1.0,高楼层(共6层),910,62268,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
广中路384号 ,57.73,1.0,高楼层(共6层),318,67210,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
奎照路790弄 ,91.58,1.0,高楼层(共6层),388,68574,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
宏苑小区 ,92.47,1.0,高楼层(共6层),628,127609,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
建邦16区 ,115.68,1.0,低楼层(共28层),1180,112293,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
爱家豪庭 ,69.63,1.0,低楼层(共31层),1299,64987,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
水电小区 ,99.69,1.0,高楼层(共6层),452.5,77240,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
虹凉馨苑 ,43.31,0.0,低楼层(共6层),770,54260,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
凉城二村 ,89.09,0.0,高楼层(共6层),235,78348,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
欧阳花苑 ,53.05,1.0,24层,698,91424,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
双东小区 ,147.41,1.0,高楼层(共6层),485,95177,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
飘鹰东方花园 ,134.09,1.0,中楼层(共9层),1403,73086,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
华星公寓 ,61.38,1.0,高楼层(共7层),980,73314,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
八一小区 ,57.81,1.0,高楼层(共6层),450,79572,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
大连小区 ,50.5,1.0,高楼层(共7层),460,69307,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
何家宅小区 ,35.73,1.0,高楼层(共7层),350,74168,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
赤一小区 ,59.45,1.0,高楼层(共6层),265,87469,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
唐山新苑 ,48.11,1.0,高楼层(共6层),520,55083,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
三门二小区 ,27.47,1.0,高楼层(共6层),265,67347,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
广中路310弄 ,76.17,1.0,高楼层(共7层),185,76934,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
邮电二村 ,131.13,1.0,低楼层(共24层),586,105240,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
虹口典范 ,43.78,1.0,高楼层(共27层),1380,76519,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
虹连大楼 ,91.17,1.0,低楼层(共18层),335,88846,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
万峰梦湖苑 ,196.25,0.0,高楼层(共6层),810,70319,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
玉龙大厦 ,38.11,1.0,高楼层(共26层),1380,76096,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
蒋家桥小区 ,143.45,1.0,高楼层(共6层),290,79471,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
嘉宏紫薇园 ,30.33,0.0,低楼层(共28层),1140,60996,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
广中三村 ,54.34,1.0,中楼层(共6层),185,76371,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
蒋家桥小区 ,34.85,1.0,高楼层(共6层),415,72597,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
赤峰小区 ,77.72,1.0,高楼层(共6层),253,80417,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
邮电二村 ,89.45,1.0,低楼层(共24层),625,73785,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
江杨家园 ,60.69,1.0,低楼层(共17层),660,78267,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
密二小区 ,31.14,0.0,高楼层(共6层),475,59731,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
商业一村 ,38.62,1.0,中楼层(共5层),186,63439,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
新一小区 ,67.23,1.0,高楼层(共6层),245,66935,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
江杨家园 ,60.85,1.0,低楼层(共17层),450,66558,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
柳林公寓 ,38.14,1.0,高楼层(共7层),405,78134,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
大二小区 ,34.73,1.0,中楼层(共6层),298,62770,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
上农二小区 ,36.91,1.0,高楼层(共6层),218,72610,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
密二小区 ,32,1.0,高楼层(共6层),268,59375,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
佳伟小区 ,42.27,1.0,高楼层(共7层),190,56778,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
凉城三村 ,35.85,1.0,高楼层(共6层),240,76709,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
海虹小区 ,70.41,1.0,高楼层(共5层),275,64622,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
江杨家园 ,29.62,1.0,低楼层(共17层),455,73599,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
何家宅小区 ,89.45,1.0,高楼层(共6层),218,70431,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
江杨家园 ,39.37,1.0,低楼层(共17层),630,72645,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
密二小区 ,36.32,1.0,高楼层(共6层),286,74890,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
大三小区 ,42.16,1.0,高楼层(共6层),272,75902,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
赤峰小区 ,38.06,1.0,高楼层(共6层),320,79612,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
四平路幸福村 ,35.42,1.0,高楼层(共6层),303,73405,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
赤峰小区 ,39.76,1.0,高楼层(共6层),260,69417,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
赤峰小区 ,84.37,1.0,高楼层(共6层),276,73486,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
建工天峰公寓 ,41,1.0,低楼层(共25层),620,61464,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
万康家园 ,38.8,1.0,高楼层(共6层),252,74227,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
密二小区 ,39.68,1.0,高楼层(共6层),288,76361,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
赤峰小区 ,30.87,1.0,中楼层(共6层),303,79366,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
优抚园 ,35.65,1.0,高楼层(共6层),245,72371,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
密二小区 ,37.96,1.0,高楼层(共6层),258,61908,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
万康家园 ,116.38,1.0,高楼层(共6层),235,84207,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
水木年华花园 ,77.9,1.0,低楼层(共18层),980,59051,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
上农二小区 ,98.09,1.0,高楼层(共6层),460,57601,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
三九大厦 ,60.76,1.0,高楼层(共29层),565,67150,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
纪念一小区 ,36.25,1.0,高楼层(共6层),408,69518,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
恒升半岛 ,30.8,0.0,中楼层(共26层),252,64611,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
大二小区 ,62.73,1.0,低楼层(共5层),199,69345,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
纪念小区 ,53,1.0,高楼层(共6层),435,75472,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
求精大厦 ,91,1.0,高楼层(共15层),400,133517,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
建邦16区 ,80.31,1.0,低楼层(共36层),1215,134479,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
建邦16区 ,52.95,1.0,高楼层(共29层),1080,69500,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
星苑小区 ,116.44,1.0,高楼层(共6层),368,98764,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
水木年华花园 ,74.02,1.0,中楼层(共18层),1150,76331,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
秀苑小区 ,234.71,1.0,中楼层(共6层),565,110775,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
建邦16区 ,35.3,1.0,高楼层(共29层),1263,74788,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
大二小区 ,52.84,1.0,高楼层(共6层),264,67184,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
凉城三村 ,42.94,1.0,中楼层(共6层),355,69400,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
纪念小区 ,91,1.0,高楼层(共6层),298,133517,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
建邦16区 ,142.96,1.0,低楼层(共36层),1215,136402,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
瑞虹新城璟庭 ,111.62,1.0,低楼层(共30层),1950,98549,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
金轩大邸 ,138.54,1.0,低楼层(共30层),1100,108272,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
溧阳华府(公寓) ,95.1,1.0,低楼层(共23层),1500,115668,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
花园城 ,89.72,1.0,低楼层(共10层),1100,105885,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
宝华城市花园 ,58.59,1.0,高楼层(共17层),950,71685,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
广中扩大小区 ,94.8,1.0,低楼层(共6层),420,109494,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
金轩大邸 ,38.14,1.0,高楼层(共31层),1038,80756,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
北郊小区 ,49.87,1.0,高楼层(共5层),308,77201,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
西二小区 ,137.97,1.0,高楼层(共6层),385,94224,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
虹口典范 ,80.31,1.0,高楼层(共27层),1300,134479,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
建邦16区 ,175.12,1.0,高楼层(共29层),1080,92991,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
宝华城市花园 ,32.54,1.0,低楼层(共27层),1628.45,76214,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
大二小区 ,95.88,1.0,高楼层(共6层),248,88444,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
万峰梦湖苑 ,55.38,1.0,中楼层(共6层),848,73132,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
科兰公寓 ,234.71,1.0,中楼层(共6层),405,110775,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
紫虹嘉苑 ,106.45,1.0,低楼层(共28层),1170,112729,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
虹叶茗园 ,129.01,1.0,高楼层(共33层),1200,102473,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
飘鹰花苑 ,101.81,1.0,中楼层(共14层),1322,120323,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
紫虹嘉苑 ,57.38,1.0,高楼层(共29层),1225,100210,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
云舫小区 ,115,1.0,低楼层(共18层),575,115653,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
紫虹嘉苑 ,88.41,1.0,高楼层(共24层),1330,102704,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
龙泰公寓 ,85.93,1.0,低楼层(共17层),908,103573,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
飘鹰花苑 ,62.73,1.0,高楼层(共7层),890,69345,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
纪念小区 ,89.09,0.0,高楼层(共6层),435,84185,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
欧阳花苑 ,98.28,1.0,24层,750,78348,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
恒通公寓 ,35.32,1.0,中楼层(共19层),770,74463,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
金机大厦(公寓) ,83.19,1.0,高楼层(共6层),263,79337,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
天通庵路657弄 ,221.1,1.0,高楼层(共7层),660,104026,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
花园城 ,94.83,1.0,高楼层(共11层),2300,110725,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
花园城 ,94.8,1.0,低楼层(共11层),1050,109494,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
金轩大邸 ,91,1.0,高楼层(共31层),1038,133517,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
建邦16区 ,80.31,1.0,低楼层(共36层),1215,134479,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
建邦16区 ,95.88,1.0,高楼层(共29层),1080,88444,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
万峰梦湖苑 ,175.12,1.0,中楼层(共6层),848,92991,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
宝华城市花园 ,32.54,1.0,低楼层(共27层),1628.45,76214,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
大二小区 ,113.38,1.0,高楼层(共6层),248,86435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
国际公寓 ,79.52,1.0,高楼层(共23层),980,115443,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
爱家豪庭 ,167.8,1.0,低楼层(共26层),918,119190,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
爱家豪庭 ,58.59,1.0,高楼层(共31层),2000,71685,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
广中扩大小区 ,102.25,1.0,低楼层(共6层),420,83130,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
乾鸿苑 ,157.07,1.0,低楼层(共12层),850,73216,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
金机大厦(公寓) ,146.21,1.0,高楼层(共24层),1150,85152,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
嘉宏紫薇园 ,43.78,1.0,低楼层(共28层),1245,61672,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
水电小区 ,111.62,1.0,高楼层(共7层),270,98549,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
金轩大邸 ,188.98,1.0,低楼层(共30层),1100,92550,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
虹口现代公寓 ,130.02,1.0,中楼层(共35层),1749,75374,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
恒业公寓 ,126.01,1.0,高楼层(共11层),980,107135,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
虹口现代公寓 ,125.21,1.0,中楼层(共34层),1350,81064,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
金虹花苑 ,138.38,1.0,低楼层(共6层),1015,104784,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
虹口现代公寓 ,182.34,1.0,低楼层(共34层),1450,61973,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
虹口花苑 ,34.39,0.0,高楼层(共6层),1130,50887,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
广灵二村 ,46.98,1.0,中楼层(共5层),175,59175,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
商洛小区 ,44.26,1.0,中楼层(共5层),278,57841,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
新中新村 ,126.96,1.0,中楼层(共6层),256,56711,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
广中三村 ,42.14,1.0,高楼层(共4层),720,72378,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
赤一小区 ,31.56,1.0,高楼层(共6层),305,68125,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
东体小区 ,122.74,1.0,低楼层(共5层),215,81311,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
和平商厦 ,37.59,0.0,高楼层(共30层),998,58527,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
鸿旭豪苑(酒店式公寓) ,56.11,0.0,中楼层(共18层),220,64160,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
恒升半岛 ,49.07,0.0,中楼层(共26层),360,50948,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
多伦多公馆 ,176.69,1.0,中楼层(共22层),250,73519,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
大众公寓 ,47.98,1.0,高楼层(共24层),1299,64611,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
中信虹港名庭 ,49.07,0.0,中楼层(共13层),310,46872,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
多伦多公馆 ,105.27,1.0,高楼层(共22层),230,47307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
宝隆公馆 ,113.21,1.0,中楼层(共29层),498,66249,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
宏苑小区 ,40.9,1.0,高楼层(共6层),750,59169,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
凉城路1201弄 ,170.78,1.0,高楼层(共6层),242,64411,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
绿地浦创商务大厦 ,164.37,1.0,高楼层(共23层),1100,128978,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
建邦16区 ,172.64,1.0,低楼层(共20层),2120,67772,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
华敏大厦 ,54.06,1.0,高楼层(共28层),1170,80467,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
金枫里 ,94.62,1.0,低楼层(共25层),435,81379,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
建工天峰公寓 ,123.08,1.0,低楼层(共25层),770,68980,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
虹口花苑 ,157.07,1.0,高楼层(共6层),849,59783,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
金机大厦(公寓) ,69.32,1.0,低楼层(共24层),939,47606,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
金机大厦(公寓) ,319.92,1.0,低楼层(共24层),330,84397,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
中信虹港名庭 ,88.33,1.0,中楼层(共13层),310,70192,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
宏苑小区 ,170.28,1.0,低楼层(共6层),620,57435,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
福龙大厦 ,222.75,1.0,高楼层(共25层),978,87543,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
国际明佳城 ,47.12,1.0,低楼层(共28层),1950,55179,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
鸿旭豪苑(酒店式公寓) ,37.8,0.0,高楼层(共18层),260,60847,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
鸿旭豪苑(酒店式公寓) ,59.04,0.0,高楼层(共18层),230,55895,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
恒升半岛 ,173.8,1.0,中楼层(共26层),330,109322,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
融创外滩188 ,184.18,1.0,26层,1900,127593,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
融创外滩188 ,49.26,1.0,26层,2350,60496,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
中信虹港名庭 ,159.91,1.0,中楼层(共13层),298,103184,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
融创外滩188 ,100.25,0.0,26层,1650,53866,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
荣欣大厦 ,184,1.0,中楼层(共24层),540,119566,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
融创外滩188 ,37.73,0.0,26层,2200,59635,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
恒升半岛 ,26.61,0.0,中楼层(共26层),225,51861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
金象大厦 ,41.23,0.0,中楼层(共24层),138,65487,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
恒升半岛 ,49.07,0.0,中楼层(共26层),270,50948,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
多伦多公馆 ,65.42,0.0,中楼层(共22层),250,64201,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
恒升半岛 ,72.96,0.0,低楼层(共26层),420,69902,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
虹连大楼 ,47.98,0.0,低楼层(共18层),510,69821,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
中信虹港名庭 ,93.75,1.0,中楼层(共13层),335,101334,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
中环明珠 ,207.73,1.0,中楼层(共17层),950,137198,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
瑞虹新城怡庭 ,237.2,1.0,高楼层(共27层),2850,105397,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
欧洲花园 ,77.16,1.0,低楼层(共9层),1220,79187,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
大连小区 ,31.11,0.0,低楼层(共25层),611,72325,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
